floor,url,price,title,community,location
高层/6层,http://sh.lianjia.com/zufang/shz3383243.html,4000,视野开阔，有爱有家，热门房源，1室1厅,梅园三街坊,源深
高层/6层,http://sh.lianjia.com/zufang/shz3393480.html,3700,双桥小区，实地看房，真实在租，视野很好,双桥小区,金桥
低层/6层,http://sh.lianjia.com/zufang/shz3429871.html,3300,金台三居，近地铁，真实在租，一室小户型,金台三居,金杨
高层/6层,http://sh.lianjia.com/zufang/shz3365209.html,4000,惠德新邨，有爱有家，随时看房，远离雾霾带,惠德新邨,北蔡
高层/6层,http://sh.lianjia.com/zufang/shz3397890.html,3800,罗山五村，空气清新，热门带看，上门实勘,罗山五村,金杨
低层/6层,http://sh.lianjia.com/zufang/shz3443082.html,3000,上门实勘，随时看房，人气房源，享受好房,上南三村,世博
低层/32层,http://sh.lianjia.com/zufang/shz3431371.html,3500,小户型，如您所见，上门实拍，出行方便,盛第大厦,花木
中层/15层,http://sh.lianjia.com/zufang/shz3307909.html,3200,乐非天地，地铁房，看房方便，放心好房,乐非天地,外高桥
高层/6层,http://sh.lianjia.com/zufang/shz3421341.html,2800,上门实勘，一室小户型，有钥匙立即看，放心好房,南杨小区（长清路）,三林
中层/18层,http://sh.lianjia.com/zufang/shz3448554.html,3600,新高苑，来电即看，降价房源，上门实拍,新高苑,高行
中层/18层,http://sh.lianjia.com/zufang/shz3452646.html,2000,中金海棠湾，上门实勘，景观房，钥匙房,中金海棠湾（公寓）,周浦
低层/6层,http://sh.lianjia.com/zufang/shz3349559.html,2700,春港丽园，业主新委托，低楼层，上门实拍,春港丽园（公寓）,张江
高层/6层,http://sh.lianjia.com/zufang/shz3418302.html,3600,高区景观好，新鲜挂牌，小户型，上门实勘,巨东小区,洋泾
中层/6层,http://sh.lianjia.com/zufang/shz3424864.html,4000,潍坊四村，上门实勘，业主降价，毗邻地铁,潍坊四村,潍坊
低层/6层,http://sh.lianjia.com/zufang/shz3428311.html,2100,温馨之家，降价出租，上下楼方便，毗邻地铁,金杨新村十街坊,金杨
中层/18层,http://sh.lianjia.com/zufang/shz3432833.html,3600,一链倾城，1室1厅1卫，出行方便，业主降价,浦江东旭公寓,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3399961.html,3300,滨江小区，有钥匙，交通便利，远离雾霾带,滨江小区,徐汇滨江
中层/5层,http://sh.lianjia.com/zufang/shz3402108.html,3300,随到随看，上门实勘，有爱有家，温馨一室,田林二村,田林
高层/6层,http://sh.lianjia.com/zufang/shz3402680.html,4000,随时看房，温馨之家，采光这边独好，地铁直达,金牛苑,上海南站
低层/6层,http://sh.lianjia.com/zufang/shz3311252.html,4000,中山新村，好房好心情，随到随看，紧邻地铁,中山新村,斜土路
高层/6层,http://sh.lianjia.com/zufang/shz3440187.html,3300,田林十二村，上门实拍，温馨之家，有钥匙立即看,田林十二村,田林
高层/6层,http://sh.lianjia.com/zufang/shz3415646.html,3200,华建一街坊，新出房源，高清实拍，好房好心情,华建一街坊,华泾
高层/5层,http://sh.lianjia.com/zufang/shz3425339.html,3500,长桥一村，错过不再有，远离雾霾带，有钥匙立即看,长桥一村,长桥
低层/6层,http://sh.lianjia.com/zufang/shz3452544.html,3500,薛家宅小区，新出好房，高清实拍，钥匙在手,薛家宅小区,康健
低层/6层,http://sh.lianjia.com/zufang/shz3454840.html,3000,长桥四村，温馨一室，低楼层，上门实勘,长桥四村,长桥
高层/6层,http://sh.lianjia.com/zufang/shz3455216.html,3200,汇成五村，高清实拍，温馨之家，高区阳光房,汇成五村,上海南站
高层/6层,http://sh.lianjia.com/zufang/shz3455586.html,3600,采光好，吉宅出租，来电即看，高清实拍,长兴坊,康健
高层/6层,http://sh.lianjia.com/zufang/shz3452240.html,3500,长桥三村，链家好房，看房有钥匙，新鲜上架,长桥三村,长桥
高层/6层,http://sh.lianjia.com/zufang/shz3354923.html,3800,温馨之家，放心好房，看房方便，采光无敌好,园南三村,植物园
高层/6层,http://sh.lianjia.com/zufang/shz3336439.html,4000,花苑茶花园，1室1厅，视野很好，吉宅出租,花苑茶花园,康健
高层/7层,http://sh.lianjia.com/zufang/shz3368728.html,4000,新鲜上架，出行方便，如您所见，上门实勘,东安小区,徐家汇
中层/6层,http://sh.lianjia.com/zufang/shz3398225.html,4000,三江小区，光线充足，有爱有家，一室小户型,三江小区,龙华
中层/6层,http://sh.lianjia.com/zufang/shz3404837.html,3500,花苑茶花园，1室1厅1卫，光线充足，抢鲜笋盘,花苑茶花园,康健
中层/16层,http://sh.lianjia.com/zufang/shz3408264.html,3690,好房好心情，1室0厅0卫，景观房，新出房源,徐汇公寓,康健
高层/6层,http://sh.lianjia.com/zufang/shz3409322.html,4000,小户型，观望后悔莫及，抢鲜笋盘，高清实拍,凌云新村,华东理工
低层/6层,http://sh.lianjia.com/zufang/shz3409862.html,3500,花苑茶花园，低区出入方便，温馨一室，新鲜挂牌,花苑茶花园,康健
高层/6层,http://sh.lianjia.com/zufang/shz3435610.html,4000,潍坊八村，空气清新，小户型，业主刚降价,潍坊八村,潍坊
低层/18层,http://sh.lianjia.com/zufang/shz3441826.html,3000,地杰国际城，稀缺南北通，高清实拍，小户型,地杰国际城,御桥
高层/18层,http://sh.lianjia.com/zufang/shz3443154.html,3800,温馨一室，高区阳光房，错过不再有，上门实拍,大华锦绣华城（四街区）,北蔡
低层/7层,http://sh.lianjia.com/zufang/shz3448950.html,4000,近地铁，上门实拍，新鲜上架，真实在租,芳雅苑,北蔡
高层/6层,http://sh.lianjia.com/zufang/shz3448998.html,2300,一链倾城，抢鲜笋盘，1室1厅1卫，上门实拍,富特五村,外高桥
中层/6层,http://sh.lianjia.com/zufang/shz3450791.html,3600,济阳一村，高清实拍，近地铁，空气清新,济阳一村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3457449.html,3500,寿光路161弄，高清实拍，空气清新，小户型,寿光路161弄,金桥
低层/6层,http://sh.lianjia.com/zufang/shz3450449.html,2800,妙栏路392弄，上门实勘，抢鲜笋盘，地铁沿线,妙栏路392弄,川沙
中层/6层,http://sh.lianjia.com/zufang/shz3447606.html,2500,空气清新，小户型，链家好房，刚刚降价,金杨新村十街坊,金杨
高层/6层,http://sh.lianjia.com/zufang/shz3345330.html,3200,潍坊四村，1室1厅，视野很好，热门房源,潍坊四村,潍坊
高层/6层,http://sh.lianjia.com/zufang/shz3446885.html,3100,紧邻地铁，抢鲜笋盘，热门带看，链家房源,东靖苑,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3327914.html,2700,1室1厅，上门实拍，闹中取静，一链倾城,慈善街125弄,外高桥
低层/6层,http://sh.lianjia.com/zufang/shz3347744.html,3600,万馨佳园，上门实勘，紧邻地铁，小户型,万馨佳园,川沙
高层/6层,http://sh.lianjia.com/zufang/shz3386225.html,4000,阳光二村，采光好，享受好房，随时看房,阳光二村,洋泾
高层/6层,http://sh.lianjia.com/zufang/shz3439962.html,3800,上门实拍，出行方便，享受好房，南北通透,安临小区,三林
低层/6层,http://sh.lianjia.com/zufang/shz3390394.html,4000,紧邻地铁，一链倾城，随到随看，南北户型,玉兰苑（三林）,三林
高层/6层,http://sh.lianjia.com/zufang/shz3403796.html,2800,抢鲜笋盘，生活很便利，上门实拍，温馨之家,石家街151弄,外高桥
高层/6层,http://sh.lianjia.com/zufang/shz3409779.html,3300,真实在租，交通便利，温馨之家，随时可看,西三里桥路8弄,南码头
高层/6层,http://sh.lianjia.com/zufang/shz3436062.html,3300,1室1厅1卫，交通便利，放心好房，新出房源,上钢四村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3436369.html,3600,出行方便，1室1厅1卫，钥匙房，上门实勘,上南二村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3450904.html,3800,温馨之家，交通便利，上门实勘，黄金楼层,田林十二村,田林
中层/18层,http://sh.lianjia.com/zufang/shz3451897.html,4000,寿祥坊，毗邻地铁，新鲜上架，小户型,寿祥坊,康健
中层/6层,http://sh.lianjia.com/zufang/shz3454356.html,4000,寿昌坊，空气清新，新上房源，有爱有家,寿昌坊,康健
低层/6层,http://sh.lianjia.com/zufang/shz3456219.html,3500,汇成一村，业主新委托，低区出入方便，生活很便利,汇成一村,上海南站
中层/6层,http://sh.lianjia.com/zufang/shz3398225.html,4000,三江小区，光线充足，有爱有家，一室小户型,三江小区,龙华
中层/6层,http://sh.lianjia.com/zufang/shz3404837.html,3500,花苑茶花园，1室1厅1卫，光线充足，抢鲜笋盘,花苑茶花园,康健
中层/16层,http://sh.lianjia.com/zufang/shz3408264.html,3690,好房好心情，1室0厅0卫，景观房，新出房源,徐汇公寓,康健
高层/6层,http://sh.lianjia.com/zufang/shz3409322.html,4000,小户型，观望后悔莫及，抢鲜笋盘，高清实拍,凌云新村,华东理工
低层/6层,http://sh.lianjia.com/zufang/shz3409862.html,3500,花苑茶花园，低区出入方便，温馨一室，新鲜挂牌,花苑茶花园,康健
高层/6层,http://sh.lianjia.com/zufang/shz3415368.html,3600,寿祥坊，业主新委托，高清实拍，1室1厅,寿祥坊,康健
高层/6层,http://sh.lianjia.com/zufang/shz3419141.html,3800,链家房源，紧邻地铁，高清实拍，新鲜上架,寿山坊,康健
高层/6层,http://sh.lianjia.com/zufang/shz3423525.html,3500,好房好心情，新鲜挂牌，小户型，上门实拍,三江小区,龙华
中层/6层,http://sh.lianjia.com/zufang/shz3429555.html,3700,花苑茶花园，温馨一室，黄金楼层，吉宅出租,花苑茶花园,康健
高层/6层,http://sh.lianjia.com/zufang/shz3433492.html,3000,高区景观好，出行方便，链家房源，温馨一室,凌云新村,华东理工
高层/6层,http://sh.lianjia.com/zufang/shz3434664.html,3500,田林十四村，上门实勘，新鲜上架，高区景观房,田林十四村,田林
高层/6层,http://sh.lianjia.com/zufang/shz3436016.html,3500,远离雾霾带，1室1厅，真实在租，抢鲜笋盘,梅陇六村,华东理工
高层/6层,http://sh.lianjia.com/zufang/shz3436073.html,3800,寿祥坊，一室小户型，地铁沿线，高区景观房,寿祥坊,康健
高层/6层,http://sh.lianjia.com/zufang/shz3455503.html,3000,地铁房，高清实拍，闹中取静，温馨之家,花苑村玉兰园,康健
中层/6层,http://sh.lianjia.com/zufang/shz3455818.html,3800,田林十二村，上门实勘，新鲜挂牌，温馨一室,田林十二村,田林
低层/4层,http://sh.lianjia.com/zufang/shz3458269.html,3500,康乐小区，高清实拍，1室0厅1卫，上下楼方便,康乐小区（徐汇）,康健
中层/18层,http://sh.lianjia.com/zufang/shz3440180.html,3800,出行方便，温馨之家，随到随看，新上房源,三林新村（永泰路258弄）,三林
高层/6层,http://sh.lianjia.com/zufang/shz3440423.html,3500,金唐公寓，紧邻地铁，业主新委托，稀罕南北通,金唐公寓,唐镇
中层/6层,http://sh.lianjia.com/zufang/shz3442890.html,3800,泾东小区，交通方便，链家好房，上门实拍,泾东小区,洋泾
高层/6层,http://sh.lianjia.com/zufang/shz3445456.html,3700,潍坊五村，新出好房，钥匙房，上门实拍,潍坊五村,潍坊
低层/3层,http://sh.lianjia.com/zufang/shz3446444.html,3700,业主新委托，观望后悔莫及，1室0厅1卫，上下楼方便,上溶新村,南码头
中层/6层,http://sh.lianjia.com/zufang/shz3448086.html,3800,钥匙房，上门实勘，温馨一室，新鲜好房,上钢八九村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3449220.html,2800,高清实拍，光线充足，链家房源，地铁沿线,潼港一村,外高桥
低层/6层,http://sh.lianjia.com/zufang/shz3451123.html,4000,上门实拍，交通方便，链家房源，新鲜上架,齐二小区,世博
高层/6层,http://sh.lianjia.com/zufang/shz3453081.html,3500,小户型，错过不再有，上门实拍，新出好房,德州五村,世博
中层/6层,http://sh.lianjia.com/zufang/shz3454094.html,3700,黄金楼层，南北户型，1室1厅1卫，享受好房,双桥小区,金桥
中层/5层,http://sh.lianjia.com/zufang/shz3444835.html,2800,钻石苑，上门实拍，空气清新，温馨一室,钻石苑,川沙
高层/6层,http://sh.lianjia.com/zufang/shz3451583.html,4000,南北户型，一室小户型，交通方便，有爱有家,双桥小区,金桥
中层/6层,http://sh.lianjia.com/zufang/shz3456109.html,3700,上门实勘，温馨之家，好楼层，如您所见,凌兆新村（凌兆路586弄）,三林
中层/6层,http://sh.lianjia.com/zufang/shz3453030.html,2500,学前一村，新出房源，上门实拍，一链倾城,学前一村,外高桥
中层/6层,http://sh.lianjia.com/zufang/shz3442696.html,4000,随到随看，吉宅出租，业主新委托，降价出租,陈家宅小区,金桥
高层/6层,http://sh.lianjia.com/zufang/shz3428020.html,3700,东荷小区，交通方便，高区阳光房，业主降价,东荷小区,金桥
高层/19层,http://sh.lianjia.com/zufang/shz3377555.html,3700,钥匙房，链家好房，上门实拍，热门带看,金桥酒店公寓,碧云
低层/19层,http://sh.lianjia.com/zufang/shz3378811.html,3800,金桥酒店公寓，随到随看，1室0厅，真实在租,金桥酒店公寓,碧云
低层/18层,http://sh.lianjia.com/zufang/shz3389493.html,2400,温馨之家，上门实勘，链家房源，有钥匙,海尚东苑,曹路
中层/16层,http://sh.lianjia.com/zufang/shz3413246.html,3900,印象春城，链家好房，小户型，上门实拍,印象春城,周浦
高层/6层,http://sh.lianjia.com/zufang/shz3455503.html,3000,地铁房，高清实拍，闹中取静，温馨之家,花苑村玉兰园,康健
低层/6层,http://sh.lianjia.com/zufang/shz3446940.html,4000,抢鲜笋盘，低区出入方便，出行方便，上门实拍,三江小区,龙华
低层/6层,http://sh.lianjia.com/zufang/shz3446644.html,4000,凌云新村，新出房源，一室小户型，有爱有家,凌云新村,华东理工
低层/6层,http://sh.lianjia.com/zufang/shz3446757.html,3800,康宁坊，上门实拍，低区出入方便，新上房源,康宁坊,康健
高层/3层,http://sh.lianjia.com/zufang/shz3443473.html,3800,温馨一室，刚刚降价，紧邻地铁，新出好房,上海新村,衡山路
中层/5层,http://sh.lianjia.com/zufang/shz3449428.html,4000,如您所见，温馨一室，景观房，刚刚降价,东安二村,徐家汇
中层/6层,http://sh.lianjia.com/zufang/shz3451219.html,3800,小户型，真实在租，毗邻地铁，抢鲜笋盘,华东花苑,上海南站
高层/5层,http://sh.lianjia.com/zufang/shz3455369.html,3000,龙山新村，好房好心情，业主新委托，小户型,龙山新村,万体馆
中层/5层,http://sh.lianjia.com/zufang/shz3456154.html,2600,降价出租，小户型，好房好心情，抢鲜笋盘,金龙花苑玫瑰园,龙华
